id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,special_hours
pbvE1V-dfKXf52hv35_P8A,hienies-shrimp-house-chicago,Hienie's Shrimp House,https://s3-media1.fl.yelpcdn.com/bphoto/-cqG5ldGyuJh0sRlwaRfgw/o.jpg,True,False,https://www.yelp.com/biz/hienies-shrimp-house-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737348400,(773) 734-8400,115,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'address1': '10359 S Torrence Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60617', 'country': 'US', 'state': 'IL', 'display_address': ['10359 S Torrence Ave', 'Chicago, IL 60617'], 'cross_streets': '103rd St & 104th St'}","{'latitude': 41.7066100984812, 'longitude': -87.5595995038748}","['https://s3-media1.fl.yelpcdn.com/bphoto/-cqG5ldGyuJh0sRlwaRfgw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/iiVkq_4HTkob8UMp12icIw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0PQZ7LZEF5EEwIjOSMwjJw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0030', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0030', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
7FOZiAsuTyMSRSJ3t9mn7Q,l-and-g-family-restaurant-chicago-3,L and G Family Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/MgT6kWeqIuZHSa49Qb-EOA/o.jpg,True,False,https://www.yelp.com/biz/l-and-g-family-restaurant-chicago-3?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737210811,(773) 721-0811,44,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'address1': '10401 S Torrence Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60617', 'country': 'US', 'state': 'IL', 'display_address': ['10401 S Torrence Ave', 'Chicago, IL 60617'], 'cross_streets': '104th St & 105th St'}","{'latitude': 41.7062252, 'longitude': -87.5595112}","['https://s3-media1.fl.yelpcdn.com/bphoto/MgT6kWeqIuZHSa49Qb-EOA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Hj26ZqhGpbN1cetd6YN4tA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/TyefGqpU_3WSNcqDueVEoA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/7FOZiAsuTyMSRSJ3t9mn7Q?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
QWS4RgdNvmhAPmD8VGK7YQ,subway-chicago-394,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/SOwewlb7JCBuV0eqHZX3hw/o.jpg,True,False,https://www.yelp.com/biz/subway-chicago-394?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17739027188,(773) 902-7188,3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'address1': '10327 S Torrence Ave', 'address2': 'Space  2', 'address3': None, 'city': 'Chicago', 'zip_code': '60617', 'country': 'US', 'state': 'IL', 'display_address': ['10327 S Torrence Ave', 'Space  2', 'Chicago, IL 60617'], 'cross_streets': '104th St & 103rd St'}","{'latitude': 41.70732, 'longitude': -87.559219}","['https://s3-media4.fl.yelpcdn.com/bphoto/SOwewlb7JCBuV0eqHZX3hw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/wk16ZZoN8Of4_niLai381Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/XkLQOuva6UnL-dmSArWslg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
e-5qyJMcfDDB9Q9P6M0aUQ,dunkin-chicago-60,Dunkin',https://s3-media1.fl.yelpcdn.com/bphoto/Qaf0rP7bjx6JlKR-mrgLsg/o.jpg,True,False,https://www.yelp.com/biz/dunkin-chicago-60?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17736331557,(773) 633-1557,8,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '10351 S Torrence Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60617', 'country': 'US', 'state': 'IL', 'display_address': ['10351 S Torrence Ave', 'Chicago, IL 60617'], 'cross_streets': '104th St & 103rd St'}","{'latitude': 41.706779, 'longitude': -87.559365}","['https://s3-media1.fl.yelpcdn.com/bphoto/Qaf0rP7bjx6JlKR-mrgLsg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/JiQ9Pi668yjPXN5gN4CS1g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kNsxX1TUVV01Ttge3l8_4A/o.jpg']",,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/e-5qyJMcfDDB9Q9P6M0aUQ?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
vCKqw3UQ9tyj8s5CVdnfNg,taqueria-la-cabanita-chicago,Taqueria La Cabanita,https://s3-media2.fl.yelpcdn.com/bphoto/iLxXz4r9GwqomOYIAcFBNQ/o.jpg,False,False,https://www.yelp.com/biz/taqueria-la-cabanita-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17739022138,(773) 902-2138,2,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'address1': '10401 S Muskegon Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60617', 'country': 'US', 'state': 'IL', 'display_address': ['10401 S Muskegon Ave', 'Chicago, IL 60617'], 'cross_streets': 'Commercial Ave & Calumet Access Rd'}","{'latitude': 41.7063904634993, 'longitude': -87.5548568326826}","['https://s3-media2.fl.yelpcdn.com/bphoto/iLxXz4r9GwqomOYIAcFBNQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hLBNy1Y1ItwvmLrrgqEgoA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/j0Z0yH8gDLYsj6RpGyWVtw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
xDUvKF3GL-i6DWsKnvVduw,lithuanian-plaza-palos-hills,Lithuanian Plaza,,False,False,https://www.yelp.com/biz/lithuanian-plaza-palos-hills?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17085999866,(708) 599-9866,2,"[{'alias': 'delis', 'title': 'Delis'}]",4.5,"{'address1': '9921 S Roberts Rd', 'address2': None, 'address3': None, 'city': 'Palos Hills', 'zip_code': '60465', 'country': 'US', 'state': 'IL', 'display_address': ['9921 S Roberts Rd', 'Palos Hills, IL 60465'], 'cross_streets': ''}","{'latitude': 41.71064, 'longitude': -87.81711}",[],,,[],,
ZuYoA_AdmeR0pSP1xBU3PA,old-town-aquarium-60641,Old Town Aquarium,https://s3-media2.fl.yelpcdn.com/bphoto/81nRzvyhf8HqUWFzjl88tg/o.jpg,True,False,https://www.yelp.com/biz/old-town-aquarium-60641?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+13126428763,(312) 642-8763,134,"[{'alias': 'aquariumservices', 'title': 'Aquarium Services'}, {'alias': 'aquariums', 'title': 'Aquariums'}]",4.0,"{'address1': '4018 W Irving Park Rd', 'address2': '', 'address3': None, 'city': '60641', 'zip_code': '60610', 'country': 'US', 'state': 'IL', 'display_address': ['4018 W Irving Park Rd', '60641, IL 60610'], 'cross_streets': ''}","{'latitude': 41.95373717, 'longitude': -87.72839067}","['https://s3-media2.fl.yelpcdn.com/bphoto/81nRzvyhf8HqUWFzjl88tg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/b4v9qwL9cuSZVNkAn_fX2Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/S2bdXhFjHw-fGkD7l0o0PA/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],"{'url': 'https://www.yelp.com/raq/ZuYoA_AdmeR0pSP1xBU3PA?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Request Information'}",
fCZwvjxrT8MOlEjmLyQkgw,milettes-cakes-plainfield,Milette's Cakes,https://s3-media4.fl.yelpcdn.com/bphoto/l_3v4XE4_IV8vjqvDyG7Fw/o.jpg,True,False,https://www.yelp.com/biz/milettes-cakes-plainfield?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+18152545177,(815) 254-5177,86,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,"{'address1': '24042 W Lockport St', 'address2': '', 'address3': '', 'city': 'Plainfield', 'zip_code': '60544', 'country': 'US', 'state': 'IL', 'display_address': ['24042 W Lockport St', 'Plainfield, IL 60544'], 'cross_streets': ''}","{'latitude': 41.60858, 'longitude': -88.20456}","['https://s3-media4.fl.yelpcdn.com/bphoto/l_3v4XE4_IV8vjqvDyG7Fw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/_zRP8rEniTSYbtTDiOdHhw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/IlWozOV4ndoYpucPCocGIQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
mURSQLUlDyDGqE5ea5RrkQ,phlavz-chicago,Phlavz,https://s3-media4.fl.yelpcdn.com/bphoto/2U2hESRZwXNS0sxyOqm8pg/o.jpg,True,False,https://www.yelp.com/biz/phlavz-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17737177979,(773) 717-7979,68,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'address1': '717 W Maxwell St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['717 W Maxwell St', 'Chicago, IL 60607'], 'cross_streets': 'Union Ave & Halsted St'}","{'latitude': 41.8645752, 'longitude': -87.6457957}","['https://s3-media4.fl.yelpcdn.com/bphoto/2U2hESRZwXNS0sxyOqm8pg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/R5TrePM3IA-WY31iH-FIVQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/eDprINB8r5FKwxKU8YUQEg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1400', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1400', 'end': '0300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
0zehmQpDeJkZJGSgLVdeSg,windy-city-ice-cream-alsip,Windy City Ice Cream,https://s3-media2.fl.yelpcdn.com/bphoto/vdhwA4WIxQ1BW3fDSCl8tw/o.jpg,True,False,https://www.yelp.com/biz/windy-city-ice-cream-alsip?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17085298875,(708) 529-8875,7,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'address1': '11641 Ridgeland Ave', 'address2': None, 'address3': '', 'city': 'Alsip', 'zip_code': '60415', 'country': 'US', 'state': 'IL', 'display_address': ['11641 Ridgeland Ave', 'Alsip, IL 60415'], 'cross_streets': ''}","{'latitude': 41.704993, 'longitude': -87.7794843}","['https://s3-media2.fl.yelpcdn.com/bphoto/vdhwA4WIxQ1BW3fDSCl8tw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/jW_Wc1sru9LpN8BcONSHdw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/8alUGxrztZcJZ4posJSNLg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],"{'url': 'https://www.yelp.com/raq/0zehmQpDeJkZJGSgLVdeSg?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
9aKyMoEHCkq1cQwgaUADrQ,ms-tittles-cupcakes-chicago,Ms Tittle's Cupcakes,https://s3-media1.fl.yelpcdn.com/bphoto/xFLcJYmEOXqWR2tK4FgorQ/o.jpg,True,False,https://www.yelp.com/biz/ms-tittles-cupcakes-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17732701755,(773) 270-1755,12,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'address1': '324 N Leavitt St', 'address2': 'Ste 100', 'address3': '', 'city': 'Chicago', 'zip_code': '60612', 'country': 'US', 'state': 'IL', 'display_address': ['324 N Leavitt St', 'Ste 100', 'Chicago, IL 60612'], 'cross_streets': 'Carroll Ave & Van Buren St'}","{'latitude': 41.887846, 'longitude': -87.682446}",['https://s3-media1.fl.yelpcdn.com/bphoto/xFLcJYmEOXqWR2tK4FgorQ/o.jpg'],$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
U7Tpurr_1JOD5PWBchvJ5w,da-portable-rican-portage,Da Portable Rican,https://s3-media3.fl.yelpcdn.com/bphoto/VDqXQvGA_YN3y_rwgEfx7g/o.jpg,True,False,https://www.yelp.com/biz/da-portable-rican-portage?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+12198092524,(219) 809-2524,55,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",4.5,"{'address1': '2556 Portage Mall', 'address2': None, 'address3': '', 'city': 'Portage', 'zip_code': '46368', 'country': 'US', 'state': 'IN', 'display_address': ['2556 Portage Mall', 'Portage, IN 46368'], 'cross_streets': ''}","{'latitude': 41.577927, 'longitude': -87.177433}","['https://s3-media3.fl.yelpcdn.com/bphoto/VDqXQvGA_YN3y_rwgEfx7g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Mmf4zh93gdCfCmxlYIL_ig/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/117seCmXF3Qlz7uaIDh-PA/o.jpg']",$$,,['delivery'],,
wDLP7EcUYD3wJX72hk9WOg,parkrun-weedon-island-preserve-st-petersburg-7,Parkrun - Weedon Island Preserve,https://s3-media3.fl.yelpcdn.com/bphoto/D-2WZkaKsxMSkrUwqKmfVg/o.jpg,True,False,https://www.yelp.com/biz/parkrun-weedon-island-preserve-st-petersburg-7?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+16304816025,(630) 481-6025,2,"[{'alias': 'races', 'title': 'Races & Competitions'}, {'alias': 'cannabisdispensaries', 'title': 'Cannabis Dispensaries'}]",5.0,"{'address1': '1800 Weedon Dr NE', 'address2': None, 'address3': None, 'city': 'St Petersburg', 'zip_code': '33702', 'country': 'US', 'state': 'FL', 'display_address': ['1800 Weedon Dr NE', 'St Petersburg, FL 33702'], 'cross_streets': ''}","{'latitude': 27.8477, 'longitude': -82.60708}","['https://s3-media3.fl.yelpcdn.com/bphoto/D-2WZkaKsxMSkrUwqKmfVg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Qkj-e2pDZ0hDcUgakJ0OJg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/fB1aDBPRQjnNBobKKqH96w/o.jpg']",,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
ibQyHJ-i2NWqrmvCnzyoQw,cedar-lake-historical-association-museum-cedar-lake-2,Cedar Lake Historical Association Museum,https://s3-media4.fl.yelpcdn.com/bphoto/u4YfRZt_j8jHMwyA87fEhQ/o.jpg,True,False,https://www.yelp.com/biz/cedar-lake-historical-association-museum-cedar-lake-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+12193909423,(219) 390-9423,2,"[{'alias': 'tours', 'title': 'Tours'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'museums', 'title': 'Museums'}]",5.0,"{'address1': '7408 Constitution Ave', 'address2': '', 'address3': '', 'city': 'Cedar Lake', 'zip_code': '46303', 'country': 'US', 'state': 'IN', 'display_address': ['7408 Constitution Ave', 'Cedar Lake, IN 46303'], 'cross_streets': ''}","{'latitude': 41.3679749, 'longitude': -87.424696}","['https://s3-media4.fl.yelpcdn.com/bphoto/u4YfRZt_j8jHMwyA87fEhQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/GHW3knwk0LBOsnL9UUNZaQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/82A8f8ZlMiaO55BVtRSl6g/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '1400', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],"{'url': 'https://www.yelp.com/raq/ibQyHJ-i2NWqrmvCnzyoQw?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
YqFhbDepks5LXrH3hqdpbA,kapsa-monument-downers-grove,Kapsa Monument,https://s3-media3.fl.yelpcdn.com/bphoto/iLPOmkQPVBLeo8j6_q3uFw/o.jpg,True,False,https://www.yelp.com/biz/kapsa-monument-downers-grove?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+16309693120,(630) 969-3120,4,"[{'alias': 'funeralservices', 'title': 'Funeral Services & Cemeteries'}, {'alias': 'stonemasons', 'title': 'Stonemasons'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,"{'address1': '4959 Fairview Ave', 'address2': '', 'address3': '', 'city': 'Downers Grove', 'zip_code': '60515', 'country': 'US', 'state': 'IL', 'display_address': ['4959 Fairview Ave', 'Downers Grove, IL 60515'], 'cross_streets': ''}","{'latitude': 41.796683, 'longitude': -87.9943685}","['https://s3-media3.fl.yelpcdn.com/bphoto/iLPOmkQPVBLeo8j6_q3uFw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/BUNWhQOEm-xBgQ6Cx-R0YQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/MxGreIfWMQGIvtsjj0fskg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
