,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
44,chicago-curry-house-chicago-6,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'soup', 'title': 'Soup'}]","{'longitude': -87.62846, 'latitude': 41.87086}",(312) 362-9999,20833.50124008469,eZx4x6wWphM9hZalm2L1lA,https://s3-media1.fl.yelpcdn.com/bphoto/Z4cgjrTuwvIACqcfFmUUNQ/o.jpg,False,"{'zip_code': '60605', 'state': 'IL', 'country': 'US', 'display_address': ['899 S Plymouth Ct', 'Chicago, IL 60605'], 'address3': '', 'address1': '899 S Plymouth Ct', 'address2': '', 'city': 'Chicago'}",Chicago Curry House,+13123629999,$$,3.5,637,"['delivery', 'pickup']",https://www.yelp.com/biz/chicago-curry-house-chicago-6?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
45,foxs-beverly-pub-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.6820735789356, 'latitude': 41.7120662131675}",(773) 239-3212,169.23798585190065,OSERnfgtnOV4PhifJIlg_Q,https://s3-media3.fl.yelpcdn.com/bphoto/zukoZslAIkPYPwtQ2oe0xQ/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9956 S Western Ave', 'Chicago, IL 60643'], 'address3': '', 'address1': '9956 S Western Ave', 'address2': '', 'city': 'Chicago'}",Fox's Beverly Pub,+17732393212,$$,3.5,120,"['delivery', 'pickup']",https://www.yelp.com/biz/foxs-beverly-pub-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
46,end-zone-chicago,"[{'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.681959, 'latitude': 41.710865}",(773) 238-7969,121.27472919897706,Jo3va9QXQ3PKROSISICR-Q,https://s3-media3.fl.yelpcdn.com/bphoto/odeI6d5QDA6t1AT7YYblRg/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['10036  S Western Ave', 'Chicago, IL 60643'], 'address3': '', 'address1': '10036  S Western Ave', 'address2': '', 'city': 'Chicago'}",End Zone,+17732387969,$,4.0,8,['delivery'],https://www.yelp.com/biz/end-zone-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
47,wrongstap-chicago,"[{'alias': 'bars', 'title': 'Bars'}]","{'longitude': -87.68219, 'latitude': 41.71133}",(773) 238-5534,123.83831354950736,KAgYeXArjshhku5hulAPcA,https://s3-media4.fl.yelpcdn.com/bphoto/auOUF_w6NZIAs1g2ARb5WQ/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['10014 Western Ave', 'Chicago, IL 60643'], 'address3': '', 'address1': '10014 Western Ave', 'address2': '', 'city': 'Chicago'}",WrongsTap,+17732385534,,4.0,2,[],https://www.yelp.com/biz/wrongstap-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
48,beverly-pizza-house-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.6819732, 'latitude': 41.7120836}",(773) 239-1030,176.67975718542283,tDXt5xse8LAWJAGqxXdxhA,,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9956 S Western Ave', 'Chicago, IL 60643'], 'address3': '', 'address1': '9956 S Western Ave', 'address2': '', 'city': 'Chicago'}",Beverly Pizza House,+17732391030,,1.0,1,[],https://www.yelp.com/biz/beverly-pizza-house-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
49,puccis-restaurant-and-pizzeria-chicago,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.53493, 'latitude': 41.7121}",(773) 375-7539,134.01102510480197,8vlCODC3AjvFUAsNqPuPlQ,https://s3-media4.fl.yelpcdn.com/bphoto/3YSBAGCq5MWh0dRWwTqvIw/o.jpg,False,"{'zip_code': '60617', 'state': 'IL', 'country': 'US', 'display_address': ['10063 S Ewing Ave', 'Chicago, IL 60617'], 'address3': '', 'address1': '10063 S Ewing Ave', 'address2': '', 'city': 'Chicago'}",Pucci's Restaurant & Pizzeria,+17733757539,$$,4.0,32,['delivery'],https://www.yelp.com/biz/puccis-restaurant-and-pizzeria-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
50,route-66-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.5329945, 'latitude': 41.7103264}",(773) 734-2032,119.40915192729692,XIrYX99RNB8wz2DHMtBvKw,https://s3-media3.fl.yelpcdn.com/bphoto/1-KC9TN-fLD_saJTui_Qnw/o.jpg,False,"{'zip_code': '60617', 'state': 'IL', 'country': 'US', 'display_address': ['10180 S Indianapolis Ave', 'Chicago, IL 60617'], 'address3': '', 'address1': '10180 S Indianapolis Ave', 'address2': '', 'city': 'Chicago'}",Route 66,+17737342032,$,4.0,58,['delivery'],https://www.yelp.com/biz/route-66-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
51,toasted-chicken-palos-hills-2,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'longitude': -87.817982, 'latitude': 41.713245}",,90.12746093961908,vJQdckkcVyffzn6ksG9cQQ,https://s3-media3.fl.yelpcdn.com/bphoto/rnBFyxm05SnVfPZ-6XS1MA/o.jpg,False,"{'zip_code': '60465', 'state': 'IL', 'country': 'US', 'display_address': ['9750 S Roberts Rd', 'Palos Hills, IL 60465'], 'address3': None, 'address1': '9750 S Roberts Rd', 'address2': '', 'city': 'Palos Hills'}",Toasted Chicken,,,4.0,8,"['pickup', 'delivery']",https://www.yelp.com/biz/toasted-chicken-palos-hills-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
52,toasted-chicken-palos-hills,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'longitude': -87.8179946, 'latitude': 41.713245}",,89.40121850872632,gi6dO0JAQZNflxtuyDFc0Q,https://s3-media3.fl.yelpcdn.com/bphoto/fZpUh-RCSbiOgdNWZPBKhw/o.jpg,False,"{'zip_code': '60465', 'state': 'IL', 'country': 'US', 'display_address': ['9750 S Roberts Rd', 'Palos Hills, IL 60465'], 'address3': None, 'address1': '9750 S Roberts Rd', 'address2': '', 'city': 'Palos Hills'}",Toasted Chicken,,,4.0,4,[],https://www.yelp.com/biz/toasted-chicken-palos-hills?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
53,fox-vending-inc-bridgeview,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'shipping_centers', 'title': 'Shipping Centers'}]","{'longitude': -87.80797, 'latitude': 41.714}",(708) 430-4600,129.719599586093,hZZk6YQlIx6RUihMJEI1ww,https://s3-media3.fl.yelpcdn.com/bphoto/JPO8wW7upmQIBOszpFcHlw/o.jpg,False,"{'zip_code': '60455', 'state': 'IL', 'country': 'US', 'display_address': ['9717 S 76th Ave', 'Bridgeview, IL 60455'], 'address3': None, 'address1': '9717 S 76th Ave', 'address2': None, 'city': 'Bridgeview'}","Fox Vending, Inc.",+17084304600,,5.0,2,[],https://www.yelp.com/biz/fox-vending-inc-bridgeview?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
54,frontier-park-field-house-chicago-ridge,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'parks', 'title': 'Parks'}]","{'longitude': -87.7937273944427, 'latitude': 41.7132934363626}",(708) 423-3959,141.5840086137938,qQ8d3cyv_8uaV_chxMsABw,https://s3-media2.fl.yelpcdn.com/bphoto/yWkxdTXMdN-j5Ur-KdYmow/o.jpg,False,"{'zip_code': '60415', 'state': 'IL', 'country': 'US', 'display_address': ['9807 S Sayre', 'Chicago Ridge, IL 60415'], 'address3': '', 'address1': '9807 S Sayre', 'address2': '', 'city': 'Chicago Ridge'}",Frontier Park Field House,+17084233959,,4.0,3,[],https://www.yelp.com/biz/frontier-park-field-house-chicago-ridge?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
62,speedway-oak-lawn-2,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'longitude': -87.740998, 'latitude': 41.714353}",(708) 424-0331,65.14431314735926,8yLWCa7qvxw_dwHpSkH_Uw,https://s3-media2.fl.yelpcdn.com/bphoto/SIq4FFnDiqsHRKngKYJkTA/o.jpg,False,"{'zip_code': '60453', 'state': 'IL', 'country': 'US', 'display_address': ['9800 South Cicero Ave', 'Oak Lawn, IL 60453'], 'address3': '', 'address1': '9800 South Cicero Ave', 'address2': '', 'city': 'Oak Lawn'}",Speedway,+17084240331,,2.5,3,[],https://www.yelp.com/biz/speedway-oak-lawn-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
63,wojos-evergreen-park,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'longitude': -87.7208787456696, 'latitude': 41.7134152462739}",(708) 423-1121,114.06712886050202,d2JaCmVQavrlc-r5mglMvw,https://s3-media2.fl.yelpcdn.com/bphoto/cb2zU4BYnSsQcDgPkHJAZA/o.jpg,False,"{'zip_code': '60805', 'state': 'IL', 'country': 'US', 'display_address': ['9851 S Pulaski Rd', 'Evergreen Park, IL 60805'], 'address3': '', 'address1': '9851 S Pulaski Rd', 'address2': '', 'city': 'Evergreen Park'}",Wojos,+17084231121,$,3.0,72,"['delivery', 'pickup']",https://www.yelp.com/biz/wojos-evergreen-park?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
64,porter-cullens-evergreen-park,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]","{'longitude': -87.7104, 'latitude': 41.71306}",(708) 907-5558,151.94963734914916,7IAjOKeV4SncKCzd72b7YA,https://s3-media1.fl.yelpcdn.com/bphoto/ip905oMaIs59SQfENKp35A/o.jpg,False,"{'zip_code': '60805', 'state': 'IL', 'country': 'US', 'display_address': ['3541 W 99th St', 'Evergreen Park, IL 60805'], 'address3': '', 'address1': '3541 W 99th St', 'address2': '', 'city': 'Evergreen Park'}",Porter Cullens,+17089075558,$$,3.5,87,['delivery'],https://www.yelp.com/biz/porter-cullens-evergreen-park?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
65,lucky-bamboo-evergreen-park,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'longitude': -87.702232, 'latitude': 41.713792}",(708) 636-1868,65.50483194301003,0FJmgOy3OkvSQNyqEfLWiA,https://s3-media3.fl.yelpcdn.com/bphoto/w0k_9EyGNXyC_xGUFPnb8w/o.jpg,False,"{'zip_code': '60805', 'state': 'IL', 'country': 'US', 'display_address': ['9852 South Kedzie Ave', 'Evergreen Park, IL 60805'], 'address3': '', 'address1': '9852 South Kedzie Ave', 'address2': '', 'city': 'Evergreen Park'}",Lucky Bamboo,+17086361868,$,4.0,29,['delivery'],https://www.yelp.com/biz/lucky-bamboo-evergreen-park?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
66,cravings-evergreen-park,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'longitude': -87.7017733, 'latitude': 41.7136574}",(708) 424-3131,61.479069553582214,TTU2Fkq8RvY7ZtN8q5Mlmw,https://s3-media4.fl.yelpcdn.com/bphoto/86mWhayPeGy9RYTjDs8iXQ/o.jpg,False,"{'zip_code': '60805', 'state': 'IL', 'country': 'US', 'display_address': ['9856 S Kedzie Ave', 'Evergreen Park, IL 60805'], 'address3': None, 'address1': '9856 S Kedzie Ave', 'address2': '', 'city': 'Evergreen Park'}",Cravings,+17084243131,,4.0,4,['delivery'],https://www.yelp.com/biz/cravings-evergreen-park?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
67,aint-she-sweet-cafe-chicago-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'longitude': -87.6819465392801, 'latitude': 41.7144104746311}",(773) 840-3309,150.28253048679733,LKTXHthU0tj803zziI_X0A,https://s3-media1.fl.yelpcdn.com/bphoto/mChAfENSzOUfIVAhG0bBAA/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9920 S Western Ave', 'Chicago, IL 60643'], 'address3': None, 'address1': '9920 S Western Ave', 'address2': '', 'city': 'Chicago'}",Aint She Sweet Cafe,+17738403309,$$,4.5,103,"['pickup', 'delivery']",https://www.yelp.com/biz/aint-she-sweet-cafe-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
68,jansons-drive-in-chicago,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.68225, 'latitude': 41.71347}",(773) 941-6283,101.96747657106371,h7mD6J9EuueOXUVZLOvs1g,https://s3-media2.fl.yelpcdn.com/bphoto/UZ9teRFexL60Db2lHHoV5Q/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9900 S Western Ave', 'Chicago, IL 60643'], 'address3': '', 'address1': '9900 S Western Ave', 'address2': '', 'city': 'Chicago'}",Janson's Drive-in,+17739416283,$,3.5,134,"['pickup', 'delivery']",https://www.yelp.com/biz/jansons-drive-in-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
69,andysunflower-café-chicago-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'longitude': -87.682102, 'latitude': 41.713268}",(312) 961-3171,121.57146467595693,Imy7MhrTq0z-GQ5RjN_USg,https://s3-media4.fl.yelpcdn.com/bphoto/4CM3OSacjqy7GbeyQ6R4ag/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9920 S Western Ave', 'Chicago, IL 60643'], 'address3': None, 'address1': '9920 S Western Ave', 'address2': '', 'city': 'Chicago'}",AndySunflower Café,+13129613171,,5.0,7,['delivery'],https://www.yelp.com/biz/andysunflower-caf%C3%A9-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
70,hartes-evergreen-park,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]","{'longitude': -87.683475, 'latitude': 41.713802}",(708) 424-2618,19.24768726228491,1rRRiXZgqh-fVL1Mj-BQBA,,False,"{'zip_code': '60805', 'state': 'IL', 'country': 'US', 'display_address': ['9858 S Artesian Ave', 'Evergreen Park, IL 60805'], 'address3': '', 'address1': '9858 S Artesian Ave', 'address2': '', 'city': 'Evergreen Park'}",Harte's,+17084242618,,4.5,3,[],https://www.yelp.com/biz/hartes-evergreen-park?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
71,subway-evergreen-park-4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.682372, 'latitude': 41.714088}",(708) 425-8787,103.7438493303817,nBSxdSQsXpK0dsk8S16C2A,https://s3-media2.fl.yelpcdn.com/bphoto/KkrJ67RVUITMSr3Nso3DPg/o.jpg,False,"{'zip_code': '60805', 'state': 'IL', 'country': 'US', 'display_address': ['9838 S Western Ave', 'Space T-1A', 'Evergreen Park, IL 60805'], 'address3': None, 'address1': '9838 S Western Ave', 'address2': 'Space T-1A', 'city': 'Evergreen Park'}",Subway,+17084258787,$,3.0,2,[],https://www.yelp.com/biz/subway-evergreen-park-4?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
72,wendys-chicago-24,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'longitude': -87.6815722022795, 'latitude': 41.7140675647212}",(773) 233-7006,154.63387313499175,Hp4nfPAk_AUBeadC4zbdDA,https://s3-media4.fl.yelpcdn.com/bphoto/bzgwSel4kbbFcp-to6p-JA/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9843 S. Western', 'Chicago, IL 60643'], 'address3': '', 'address1': '9843 S. Western', 'address2': '', 'city': 'Chicago'}",Wendy's,+17732337006,$,1.5,23,['delivery'],https://www.yelp.com/biz/wendys-chicago-24?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
73,two-mile-coffee-bar-chicago-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'longitude': -87.667582, 'latitude': 41.713558}",(773) 629-6001,116.2754564710585,6sKof8GSWGZtgzJtlrlDtQ,https://s3-media2.fl.yelpcdn.com/bphoto/zFyFVjjFbnYwcfZCUHSarw/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9907 South Walden Pkwy', 'Chicago, IL 60643'], 'address3': '', 'address1': '9907 South Walden Pkwy', 'address2': None, 'city': 'Chicago'}",Two Mile Coffee Bar,+17736296001,,5.0,3,[],https://www.yelp.com/biz/two-mile-coffee-bar-chicago-3?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
74,pizzeria-deepo-chicago-2,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.667005, 'latitude': 41.7140262}",(773) 840-3087,151.39098770163795,HUHk9uM5EP9Ip08aPJZlxA,https://s3-media1.fl.yelpcdn.com/bphoto/w2YVz1CTSnJ0Z2Q6ZoW8nQ/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['1742 W 99th St', 'Chicago, IL 60643'], 'address3': '', 'address1': '1742 W 99th St', 'address2': '', 'city': 'Chicago'}",Pizzeria Deepo,+17738403087,$$,4.0,98,"['delivery', 'pickup']",https://www.yelp.com/biz/pizzeria-deepo-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
75,markland-hubbard-gourment-provisions-chicago-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'longitude': -87.6668, 'latitude': 41.7136}",(773) 233-0632,124.71647474086653,aqS1qE9LnceDVoVMY77fBw,https://s3-media3.fl.yelpcdn.com/bphoto/Ox5FvYxKeLsbWEVLIb6cag/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['1739 W 99th St', 'Chicago, IL 60643'], 'address3': '', 'address1': '1739 W 99th St', 'address2': None, 'city': 'Chicago'}",Markland-Hubbard Gourment Provisions,+17732330632,,5.0,3,['delivery'],https://www.yelp.com/biz/markland-hubbard-gourment-provisions-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
76,mi-lindo-durango-taqueria-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.6542129516602, 'latitude': 41.7129821777344}",(773) 239-4412,88.4556916321022,OKYkb1J7P6_hN3NVKfR23g,https://s3-media1.fl.yelpcdn.com/bphoto/3uQKexJ3pQunNKCRdCL6Mw/o.jpg,False,"{'zip_code': '60643', 'state': 'IL', 'country': 'US', 'display_address': ['9940 S Vincennes Ave', 'Chicago, IL 60643'], 'address3': '', 'address1': '9940 S Vincennes Ave', 'address2': '', 'city': 'Chicago'}",Mi Lindo Durango Taqueria,+17732394412,,3.0,2,[],https://www.yelp.com/biz/mi-lindo-durango-taqueria-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
77,skyway-pizza-and-grill-chicago-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.5596351, 'latitude': 41.7150001}",(773) 374-5001,156.42329490579513,1xRfx7hNmSVKHoX6o5uD0w,https://s3-media3.fl.yelpcdn.com/bphoto/32SzWhLvg4X_dW0pDpboVA/o.jpg,False,"{'zip_code': '60617', 'state': 'IL', 'country': 'US', 'display_address': ['9915 S Torrence Ave', 'Chicago, IL 60617'], 'address3': '', 'address1': '9915 S Torrence Ave', 'address2': None, 'city': 'Chicago'}",Skyway Pizza & Grill,+17733745001,,2.5,3,"['pickup', 'delivery']",https://www.yelp.com/biz/skyway-pizza-and-grill-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
78,big-babys-southern-soul-kitchen-and-grill-chicago-3,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'longitude': -87.5599985, 'latitude': 41.71426583600589}",(773) 437-3120,88.54140882823721,3qqYZtXzkp5fwl-DylqGlg,,False,"{'zip_code': '60617', 'state': 'IL', 'country': 'US', 'display_address': ['9938 S Torrence Ave', 'Chicago, IL 60617'], 'address3': None, 'address1': '9938 S Torrence Ave', 'address2': None, 'city': 'Chicago'}",Big Baby's Southern Soul Kitchen & Grill,+17734373120,,5.0,1,"['pickup', 'delivery']",https://www.yelp.com/biz/big-babys-southern-soul-kitchen-and-grill-chicago-3?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
79,las-mojarras-restaurant-chicago,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.53804, 'latitude': 41.714}",(773) 933-7237,89.85853989407282,tY9RP0g1rr3l0fzgAnb2pg,https://s3-media1.fl.yelpcdn.com/bphoto/9RD2oY8FhWCPcBWvwolVMA/o.jpg,False,"{'zip_code': '60617', 'state': 'IL', 'country': 'US', 'display_address': ['3522 E 100th St', 'Chicago, IL 60617'], 'address3': '', 'address1': '3522 E 100th St', 'address2': '', 'city': 'Chicago'}",Las Mojarras Restaurant,+17739337237,$$,4.0,9,['delivery'],https://www.yelp.com/biz/las-mojarras-restaurant-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
80,taqueria-jalisco-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.53804, 'latitude': 41.714}",(773) 978-2380,89.7773058115608,g7AZ3S0vkqn4FmaEQWC4VQ,,False,"{'zip_code': '60617', 'state': 'IL', 'country': 'US', 'display_address': ['3522 E 100th St', 'Chicago, IL 60617'], 'address3': '', 'address1': '3522 E 100th St', 'address2': '', 'city': 'Chicago'}",Taqueria Jalisco,+17739782380,,2.0,1,['delivery'],https://www.yelp.com/biz/taqueria-jalisco-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
